key,author,date,stars,title,helpful_yes,helpful_no,text,sentiment,keywords_2
4_bj,lulu27,7/15/2018,5,BEST FLAVOR EVER,0,0,Honestly I don't know how this flavor only has four stars because it is legitimately one of the best (if not the best) Ben and Jerry's flavors of all time. SOOOO good.,Positive," Ben and Jerry's, flavor, four stars, best, SOOOO good"
4_bj,BlackThoughtz,1/12/2019,4,Great Flavor,0,0,Wonderful remic to the prior version. I really love the chocolate cookie swirl in this. I really wish there was a pronounced graham cracker in here. Maybe replacing the dark chocolate chip with a cluster of graham cracker instead would probably make this a better flavor IMO,Positive,"wonderful, remic, chocolate cookie swirl, graham cracker, dark chocolate chip, cluster, better flavor, IMO"
4_bj,Andrea R,1/8/2019,5,EVERYTHING I'VE EVER WANTED,0,0,"Gimme S'more! is one of the best flavors Ben & Jerry's make.
The Marsh mellow is sweet without being too sweet. Great ratio between Chocolate Swirls & Flakes and Graham Cracker Swirl. Although I wish there was MORE Graham Cracker Swirl because it's so tasty and crunchy.",Positive,"Gimme S'more, Ben & Jerry's, Marsh mellow, Chocolate Swirls & Flakes, Graham Cracker Swirl, MORE Graham Cracker Swirl, sweet, tasty, crunchy"
4_bj,TiNiLo,4/29/2018,5,So Good,0,1,I picked this up yesterday and I wasn't sure that I would like it because I tend to be pretty simple in my ice cream tastes. I am so excited that I did because this is delicious! My favorite part is the combination of the ice cream flavor and the graham cracker swirls.,Positive,"Ice cream,Graham cracker swirls,Delicious,Favorite"
4_bj,batchase3,6/5/2018,5,Best flavor yet!,1,2,Best flavor yet! Cant seem to find more in the same stores lately!,Positive," Best flavor, Cant find more, Same stores, Lately"
4_bj,Erinlm,9/9/2018,1,Gimme smores,1,2,The old version is much better this one is not very good at all.,Negative," old version, not very good, better"
4_bj,KB157,4/13/2018,5,Best flavor ever,1,2,This is the best Ben and Jerry’s I’ve ever tried. It’s amazing!,Positive,"Ben and Jerry's, best, amazing"
4_bj,Careabearasara,4/19/2018,5,All gone!,1,2,Finished a pint in one sitting it's just sooooo good!,Positive,"Pint,Good,Sitting,Finished"
4_bj,Brian309,4/26/2020,5,Great smores flavor,0,0,Bought one of each of the new flavors and this was the first i tried. Its great taste like smores and id buy again. However BRING BACK VANILLA HEATH BAR CRUNCH PLEASE!!!! Obviously i dont eat this for breakfast lunch or dinner either thats a stupid question,Positive,"keywords: bought, new flavors, great taste, smores, buy again, bring back, vanilla heath bar crunch, breakfast, lunch, dinner"
4_bj,Mkayyy,8/26/2018,5,All time favorite icecream,0,0,I have an obsession. I live around the Algonac mi area. And I guarantee your sells for the gimme s’mores are up thanks to I. I can’t help but eat it on the daily. Absolute best icecream I’ve ever had. I hope it becomes permanent. I’ll be sad to see it go.,Positive,"Algonac, gimme s'mores, icecream, permanent"
4_bj,BenJerrysLover,1/29/2019,5,LOVE IT!!!,0,0,"I love Ben & Jerry's and I have tried many different flavors. However, this one is definitely my favorite! I've lost count of how many pints I have bought so far. I hope you guys decide to keep this flavor, I was disappointed that it said ""Limited Batch"".",Positive,"Ben & Jerry's,Limited Batch,Favorite,Flavors,Pints"
4_bj,Zack,10/9/2018,5,Best flavor ever!,0,0,"Please keep this flavor forever, this might be my new all time favorite. Perfect for s'mores lovers, blows the other s'mores flavor out of the water. Love the graham cracker/cookie trails and the toasted marshmallow flavor. It's simply the perfect pint.",Positive,"Flavor,S'mores ,Graham cracker ,Cookie ,Toasted marshmallow ,Perfect pint"
4_bj,DanyT,6/26/2019,5,The most delicious flavor ever probably,0,0,Do yourself a favor and try it! Its delicious. The roasted marshmallow ice cream with graham cracker swirls is just a great mix with the chocolate cookie. I made the mistake of confusing is Gimme S'more! for S'more and while it's good it's not as good.,Positive,"Do Yourself a Favor ,Roasted Marshmallow Ice Cream ,Graham Cracker Swirls ,Chocolate Cookie ,Gimme S'more!,S'more"
4_bj,Vballmom,8/30/2018,5,BEST ICE CREAM EVER!!,0,0,This is my favorite ice cream by far from anything in store or even fresh from our local ice cream shops! I can’t live without it! I even like it better than the regular s’mores flavor by Ben and Jerry’s. Please please make this a permanent flavor!!!!,Positive,"ice cream, favorite, store, local, ice cream shops, live, Ben and Jerry's, s'mores, flavor, permanent"
4_bj,jdublovesicecream,1/28/2019,5,Absolute Favorite!,0,0,"This is hands-down the best flavor Ben and Jerry’s has ever made! I love all ice cream but this was so delicious. Tons of graham cracker, chocolate chunks, and chocolate swirl throughout. I wish this was made all year long! I highly recommend this.",Positive," Ben and Jerry's , Graham cracker , Chocolate chunks , Chocolate swirl , Delicious , Recommend"
4_bj,Devo,9/19/2018,5,Best Ben and Jerry’s flavor,0,0,"My husband and I have purchased this flavor multiple times this summer. By far, one of the best flavors and would love it if it became a permanent option. The combination of ingredients is phenomenal, you won’t regret choosing this flavored pint.",Positive," Husband, Summer, Permanent option, Ingredients, Flavor, Phenomenal, Pint"
4_bj,Anonymous12,12/10/2018,5,This is my favorite flavor,0,1,"Please add this add as permanent flavor!!! Tried this on a whim and its taken over as the only flavor I have in my freezer. I usually have great self control and eat only a little at time, but with this flavor I can't help but eat the whole pint.",Positive,"review, permanent flavor, tasted, whim, taken over, self control, whole pint"
4_bj,Holli123,10/28/2018,5,BEST FLAVOR EVER,0,0,Bought this a month ago & went back for it & have not been able to find it since & am DEVASTATED! It is the BEST icecream I've EVER had & I am pretty picky...like about everything. It has a well balanced flavor that tastes LITERALLY like smores,Negative,"icecream, BEST, well balanced flavor, smores, picky, DEVASTATED"
4_bj,Amanda M,9/14/2018,5,PLEASE MAKE PERMANENT!!!!!,0,0,This is literally THE best ice cream I have EVER tasted. I would love nothing more than for it to be permanent. I have bought every single pint at the three grocery stores in my town! I could not have asked for a more perfect flavor combo.,Positive,"Ice cream, best, perfect, flavor combo, permanent, bought, grocery stores"
4_bj,Evhybrid,8/7/2018,5,Surprising combo,0,0,"The Gram cracker and chocolate cookie swirls go amazing with the toasted marshmallow ice cream. The fudge flakes add a nice crunch to the texture. Amazing combo of light and rich flavors, def my new favorite. A bit hard to find in stores.",Positive,"Gram cracker, chocolate cookie swirls, toasted marshmallow ice cream, fudge flakes, light, rich flavors"
4_bj,Tb12014,6/4/2019,5,Best of the best!,0,0,This is easily the best flavor Ben and Jerry’s has ever released. I firmly believe it should replace the original s’mores because gimme s’mores blows it out of the water. It seems like it’s gone but I’m always on the hunt for it nonetheless,Positive," Ben and Jerry's , Gimme S'mores , Original S'mores , Best Flavor , Replace , Hunt"
4_bj,StormyDawn,4/12/2018,5,One of the best!,0,1,I bought this one after the store was out of my usual and I give it 10 stars it was perfect! I usual have to pick a flavor that doesn’t have too much hard crunch because of sensitive teeth and this hit the nail on the head! Will buy again!,Positive," buy, flavor, hard crunch, sensitive teeth, perfect, 10 stars, will buy again"
4_bj,Ali_500,5/20/2019,5,BEST FLAVOR EVER!!,0,0,"This flavor should become a permanent flavor. Way better then the OG S'mores. I was so sad when my grocery store ran out of this Gimme S'more. Please mamke more of this delicious flavor and make it a permanent one, available all the time!!",Positive,"flavor, permanent flavor, OG S'mores, Gimme S'more, delicious flavor, permanent, available"
4_bj,sydthereader,9/14/2020,4,Almost perfect!,0,0,i tried it today and it was SO good!! the only thing that would make it better is if the ice cream itself had more of a toasted marshmallow taste. i think right now it just tastes like vanilla (maybe just a tiny bit sweeter tho).,Positive,"Ice cream,Toasted marshmallow,Vanilla,Taste,Sweeter"
4_bj,Saralaw,11/14/2018,5,My absolute favorite flavor!!,0,0,"This is the best flavor, I’m obsessed with it. I have to have at least two pints in my freezer at all times! I know it’s limited edition, but PLEASE keep it!! It’s even topping half baked and mint chocolate cookie as my favorite!",Positive,"Best Flavor,Obsessed,Two Pints,Freezer,Limited Edition,Favorite"
4_bj,Vinlands Wolf,10/4/2018,4,"Great taste, but not a staple favorite",0,0,"I absolutely love this flavor, all of the flavors stand out on their own but blend well together. I definitely would grab this on occasion when available. But due to lack of availability it just hasn't become a staple favorite.",Positive, -Flavor  -Love  -Stand Out  -Blend  -Occasion  -Availability  -Staple favorite
4_bj,abbey30,4/28/2018,5,New Favorite Flavor!!!,0,1,This is by far the best Smore's flavored ice cream. Do yourself a favor and try this out because you will NOT be disappointed!,Positive,"""Smore's,"" ""flavored,"" ""ice cream,"" ""best,"" ""do yourself a favor,"" ""try,"" ""not disappointed"""
4_bj,Nicole145,8/12/2019,5,Waiting for the return,0,0,This is a limited edition batch - but it shouldn't be. It's been months since I last found this in stores and I'm waiting for it's return. PLEASE MAKE THIS A PERMANENT FLAVOR. This is some much better than the OG Smore flavor.,Positive,"limited edition, batch, stores, permanent flavor, better, OG Smore flavor"
4_bj,JJay15,3/27/2020,5,Favorite Flavor!,0,0,"Hey guys!
This is my absolute favorite flavor and I am so thankful it is back! I don't eat chocolate ice cream so this version of S'mores is perfect with a marshmallow based ice cream instead of the chocolate based ice cream!",Positive,"favorite, flavor, thankful, chocolate, ice cream, S'mores, marshmallow, chocolate based"
4_bj,BigSmileBear,1/23/2019,5,The BEST!,0,0,The best Ben & Jerry's flavor yet. AWESOME! Hope this one becomes a regular flavor. I ended up buying the four pints that my local grocery store had left and placed in my deep freeze. So much better than the S'more flavor.,Positive,"Ben & Jerry's ,Flavor ,Regular ,S'more ,Grocery Store ,Deep Freeze"
4_bj,Chris B,1/8/2019,5,My new favorite!,0,0,Tried this when it first came out and I was hooked. It has become my new favorite and I like it a lot better than the original S’mores. Hopefully they make this a regular flavor as I’m sad it’s becoming harder to find.,Positive,"review, first, favorite, original, S'mores, regular, harder to find"
4_bj,iheartgimmesmores,9/15/2018,5,AMAZING FLAVOR,0,0,This is probably the best Ben & Jerry's ice cream I've ever had. My boyfriend and I are obsessed with it. We want it to be a permanent flavor not just limited batch!!! It it so so yummy- please keep it forever B&J!!!!,Positive,"Ben & Jerry's,ice cream,permanent flavor,limited batch,yummy"
4_bj,Natty825,4/23/2020,5,Best flavor yet,0,0,S'mores is one of my favorite flavors ever and B&J's absolutely killed it. You taste the cookies more than anything but once you get to the marshmallow and graham cracker tastes it is amazing. Would highly recommend.,Positive," S'mores, B&J's, Cookies, Marshmallow, Graham Cracker, Recommend"
4_bj,ShennaPunk,8/11/2020,5,This sold me on Marshmallow,0,0,I have never been a fan of marshmallow anything. The exception...Smores over the campfire. This ice cream flavor has me hooked. The marshmallow is subtle but pairs well with the graham cracker and chunky fudgy bits.,Positive," Marshmallow, Graham cracker, Fudgy, Smores, Campfire, Ice Cream"
4_bj,sunKerst,4/1/2018,5,Almost Perfect!,0,2,I LOVE S'more flavored things and all existing ice creams on the market do not have a good take on it. Ben and Jerry's S'more ice cream is so addicting! Add a bit more graham cracker and perfection will be reached!,Positive," S'more , Ben and Jerry's , Ice Cream , Graham Cracker , Love , Addicting"
4_bj,Clark,8/8/2018,5,Soooo good,0,0,"Every part of this flavor is amazing. The toasted marshmallow ice cream would be good enough on its own, but throw in the graham cracker swirls and chocolate and it's one of the best desserts you can buy frozen",Positive," Toasted marshmallow, Graham cracker swirls, Chocolate, Best desserts, Frozen"
4_bj,Lasquiz,5/29/2020,5,Suprise!,0,5,"This flavor was surprisingly DELICIOUS!!!! I was hesitant that the marshmallow would be too sweet but it was such a nice flavor, actually more like a cheesecake taste. Definitely will be getting this again!",Positive,"surprisingly delicious, marshmallow, sweet, nice flavor, cheesecake, taste, getting again"
4_bj,KassieHaHa,5/21/2018,5,So unique!,0,1,"The marshmallow flavor was very unique! For a s’mores ice cream, I was surprised but happily! I’m usually a chocolate therapy girl, but this may be a new fave! There were plenty of toppings in every bite!",Positive," Marshmallow , S'mores , Chocolate Therapy , Toppings , Fave"
4_bj,Gimmesmores18,12/8/2018,5,100% New Favorite Flavor - PLEASE KEEP IT!,0,0,"Its like comfort in a pint. Always been a hug fan of Phish Food, but this one is nostalgic and DELICIOUS. I know it’s a limted batch, but I would LOVE to see this on the permanent Ben & Jerry’s lineup!",Positive,1. Phish Food2. Limited Batch3. Delicious4. Permanent Ben & Jerry's Lineup
4_bj,AliMo,9/30/2018,5,ARE U KIDDING ME,0,0,"Guys, I have eaten a ton of Ben and Jerry in my lifetime but THIS is the best I have ever had. Let’s stop the games and make it a permanent flavor. Once this limited batch is done, I’ll be heartbroken.",Positive,"Ben and Jerry, limited batch, best, heartbroken"
4_bj,lmccran,1/13/2019,5,Favorite Ice Cream Ever!,0,0,"This is my favorite flavor of Ben & Jerry’s, & my favorite ice cream flavor I’ve tried. I like anything inspired by s’mores, and this ice cream did not dissapoint. I hope they keep this flavor around!",Positive,"Ben & Jerry's,Favorite,Flavor,S'mores,Ice Cream,Dissapoint"
4_bj,gotgotgone,6/23/2020,3,Smores Flavor is better,0,0,"I was not a fan of the toasted marshmallow Ice Cream. the chocolate cookie swirls, graham cracker swirls and fudge flakes are all wonderful fill ins. I wish they used a different tasting marshmallow",Negative," Marshmallow , Ice Cream, Chocolate Cookie , Graham Cracker , Fudge Flakes , Tasting"
4_bj,Julia711,12/19/2018,5,BY FAR BEST BEN & JERRYS FLAVOR,0,0,This is by far the best Ben & Jerry's flavor ever. Finally a s'mores flavor that realizes chocolate is not the star in a s'mores its the GRAHAM CRACKERS. PLEASE make this a permanent flavor!!!!!!!!,Positive,"Ben & Jerry's, s'mores, chocolate, graham crackers, permanent flavor"
4_bj,lj3809,6/27/2018,5,PLEASE DON'T LESS THIS BE LIMITED,0,1,"This may be my new favorite flavor!! I seriously hope they keep this on forever as a flavor since it said limited batch. I didn't think I could like one more than Half Baked, but this may beat it",Positive,1. New favorite flavor2. Keep forever3. Limited batch4. Half Baked5. Beat it
4_bj,foodie29,12/13/2018,1,Very disappointing.,0,1,"I couldn't find the traditional ""S'mores"" flavor at the grocery store so, as a smores fan, I bought this one instead. What a disappointment! I literally took one bite and made a face because I did not like the flavor. I dug around for a minute looking for a marshmallow swirl.... nope, it's not there. Just small bits of chocolate cookie. What? How is this a smores ice cream? The base ice cream tastes nothing like marshmallow and certainly doesn't have the wonderful marshmallow texture the old ice cream had. Couldn't find anything resembling graham cracker here either, unlike the old one. This is just.... cookies and cream. And a pretty dull cookies and cream at that. This is not only nothing like smores, it is a dull ice cream.",Negative,"Smores, Grocery Store, Flavor, Disappointment, Marshmallow, Chocolate Cookie, Graham Cracker, Cookies and Cream, Dull, Ice Cream"
4_bj,Redskull,7/8/2018,5,Amazing,0,0,I originally bought a pint of this flavor two weeks ago. We finished the first pint so fast that now we buy two every time we stock up on ice cream. I can’t wait to get s’more of this flavor.,Positive," Ice cream , S'More , Flavor , Two weeks , Stock up"
4_bj,Cshh,2/6/2020,5,Best Icecream I've Ever Tasted,0,0,I'm so excited to see they're bringing this flavor back. It's been gone for about two years and I thought I'd never get my ice cream back. Thank you Ben and Jerry's for answering my prayers.,Positive,"Ben and Jerry's, ice cream, flavor, two years, excited, prayers"
4_bj,Hannah92,6/29/2018,5,Amazing Ice Cream,0,1,I love anything marshmallow and this ice cream hits the spot! I was so excited to try this and I'm so happy I did! Going to be stocking up since it's a limited edition flavor! Amazing!,Positive," Marshmallow, Ice Cream, Limited Edition, Excited, Stocking Up, Amazing"
4_bj,Slm66,6/30/2018,5,My new favorite,0,1,I love this new flavor. I hope it sticks around. I love s'mores flavored things. This just adds to the list of delicious s'mores like treats. Perfect blend of flavors. I love it!,Positive,"Love ,S'mores ,Flavor ,Delicious ,Perfect ,Blend ,Treats"
4_bj,Pepman,3/28/2020,5,One of the best flavors,0,0,"I have not tried all Ben and Jerry flavors, but have tried enough to rate this as one of the best. The hint of toasted marshmallow with chocolate and graham cracker are spot on.",Positive," Ben and Jerry, Toasted Marshmallow, Chocolate , Graham Cracker"
4_bj,Notnowmaddie,7/22/2018,5,Holy s’mores!!,0,0,I’ve never made a review for any ice cream but this one deserves it!! Never been so disappointed about something being limited edition. This is my ultimate favorite ice cream.,Positive,"Ice cream,Review,Limited Edition,Ultimate favorite"
4_bj,Amandak727651,7/13/2018,5,The chocolate cookie swirl... Oh my!!,0,0,"By far my favorite B&J yet. The ingredients yall use is what makes the difference. That was the only one left at our Target so I hope that get more. I’m in LOVE! -Oxford, AL.",Positive,"B&J, ingredients, Target, LOVE, Oxford, AL"
4_bj,Maggie101,5/22/2020,5,Amazing taste!!,0,0,Every time I go to a food store I always get gimmie smore!It has a amazing taste!!If you like chocolate chunks and graham crackers and marshmallows the your in for a treat!!,Positive,"food store, gimmie smore, amazing taste, chocolate chunks, graham crackers, marshmallows, treat"
4_bj,Middlear,11/17/2018,5,My new favorite flavor,0,0,"Excellent balance of chocolate to graham cracker. Could use more of a toasty note on the marshmallow, but favorite new flavor along with with the oat of this swirled flavor.",Positive," Balance, Chocolate , Graham Cracker, Toasty, Marshmallow, Favorite, New Flavor, Oat, Swirled Flavor"
4_bj,oh_paulie,8/18/2020,1,They forgot the s'more!,0,1,"Terrible. s'mores are graham crackers, marshallow, chocolate. Gimme S'more has ZERO graham cracker taste. It's essentially just another vanilla ice cream with chocolate.",Negative," S'mores , Graham crackers , Marshmallow , Chocolate , Vanilla , Ice cream"
4_bj,Laurenisawesome,7/10/2018,5,Life changing,0,0,"This might be my new favorite. The taste and texture are amazing. The crunch of the graham cracker, chocolate swirls. I told my sister I would share, but there was no way.",Positive,"favorite, taste, texture, crunch, graham cracker, chocolate swirls, share"
4_bj,yummy yummy,10/22/2018,5,YUM,0,0,This flavor is so amazing. i’m a huge s’mores person and i couldn’t believe how amazing this was. B&J is my go to ice cream and i’ve offically found my go to flavor. YUM!,Positive,1. S'mores2. B&J3. Ice Cream4. Flavor5. Amazing6. YUM
4_bj,Zachp,2/18/2020,5,So glad it’s back!!,0,0,This ice cream is so delicious when my wife found out it was back for good she was smiled bigger than on our wedding day. Such an improvement from the old s’mores flavor!,Positive,"Ice cream, wife, wedding day, s'mores, flavor, improve"
4_bj,ICConnoissuer,6/19/2020,2,Good but flavor not as advertised.,0,0,I was so excited to try this but the toasted marshmallow ice cream does not taste anything like marshmallows or any kind of toasted flavor. It’s more like regular cream.,Negative," Toasted marshmallow, Ice Cream, Regular Cream, Excited, Disappointed"
4_bj,Mason,8/1/2018,5,So Good!,0,0,"This was so good! I'm not a fan of the chocolate based s'mores and really enjoyed the sweet cream base here. I do wish they had more graham cracker swirls, though.",Positive,"Chocolate based s'mores,Sweet cream base,Graham cracker swirls"
4_bj,Phoenix,8/14/2018,5,Love it but..,0,0,"Everytime I find a flavor I love either they discontinue it or it becomes hard to find in my area...this is my new favorite flavor, please don't make me regret it!!",Positive,"flavor, love, discontinue, hard to find, new favorite"
4_bj,Bcslacker,5/26/2018,5,New favorite flavor!,0,1,Just found this. Tried it and it's my favorite flavor. I bought all of them at my local store. I love how much graham crackers crumbs are in it. Soooooo delicious!,Positive,"Review,Favorite Flavor,Local Store,Graham Crackers Crumbs"
4_bj,AKayeJ,10/11/2018,5,New favorite flavor!!!,0,0,This is the best flavor ice cream I have ever had. I will be heartbroken when I can no longer find it on the shelves. Please bring the flavor back next summer!!!!!,Positive,"Flavor, Ice Cream, Best, Heartbroken, Shelves, Summer"
4_bj,Ccokeefe,8/22/2018,5,Delicious!,0,0,I am going to be heartbroken when I don't see this is the stores anymore. I am obsessed. I always buy this when at the grocery store...and usually more than one.,Positive,"""Grocery store"", ""heartbroken"", ""obsessed"", ""buy"", ""stores"""
4_bj,Pauly,6/21/2018,5,Needs one thing,0,1,"If we can buy Americone Dream with Stephen Colbert, and The Tonight Dough with Jimmy Fallon, I feel like we should definitely have Busta Rhymes on Gimme S’more!",Positive,"Americone Dream ,The Tonight Dough ,Busta Rhymes ,Gimme S'more"
4_bj,icecreamlover082018,7/30/2018,4,Good but no marshmallow flavor,0,0,This was good ice cream but I didn't get the smores flavor. I wasn't getting any marshmallow. If it was stronger it would be perfect. But it was good to eat!,Positive,"ice cream, smores, marshmallow, stronger, perfect, good"
4_bj,ebrodie,1/8/2019,5,Oh my delicious,0,0,Hands down the best ice cream I’ll ever have. I stock up all summer just to make sure I’ll have enough to get me through all other seasons... it’s THAT good.,Positive,"ice cream, best, stock, summer, enough, seasons, good"
4_bj,Itsme123,10/20/2018,5,Best ice cream ever!,0,0,I don’t ever write reviews but this is the best ice cream I have ever eaten. I really hope this becomes a standard year round flavor I could eat it everyday.,Positive,1. Ice Cream 2. Best3. Standard 4. Year Round 5. Everyday
4_bj,alflynn,9/13/2018,5,Gimme S'more Permanently!,0,0,"The cookie and graham cracker swirls are my favorite part and this is my favorite flavor by far! It's not too sickly sweet, but satisfied your sweet tooth!",Positive," Cookie, Graham Cracker, Swirls, Favorite Flavor, Sweet Tooth"
4_bj,AJ105,5/20/2018,4,I’ll take S’more,0,1,"I really like this flavor, the combination works really well. I dont think it tastes as close to a s’more as the original flavor, but still a solid pint.",Positive,"Flavor,Combination,Original flavor,Solid pint"
4_bj,Girlmom,5/3/2018,5,I’m in love,0,2,I really enjoy my ice cream so when I saw this flavor I had to try it! Needless to say it’s my go to now! Please consider keeping this flavor permanently!,Positive,"ice cream, flavor, go to, keeping permanently"
4_bj,EmmaRS,5/17/2018,5,Love This Flavor,0,1,The marshmallow ice cream blends perfectly with the graham crackers and fudge swirls. A perfect amount of everything a a very great and spot on base!,Positive," Marshmallow , Ice Cream , Graham Crackers , Fudge Swirls , Perfect , Great , Spot On Base"
4_bj,Rsantoya,2/24/2019,5,My favorite!,0,0,"I tried this flavor not too long ago expanding from my usual half baked, this has now moved into spot #1. Please please make this a full time flavor!",Positive,"Keywords:, Flavor , Half Baked , #1 , Full Time Flavor"
4_bj,IamTam247,2/5/2019,5,Daggone Right! Gimme S'more....,0,0,"#THIS by far is my FAVE-O-RIT B&Js flavor.... I thought Urban Bourban was hitting on something, but #THIS.... Gimme S'more for sure! mmmmmmmmmmmmm",Positive,"B&Js, Urban Bourban, THIS, Gimme S'more"
4_bj,megs88,6/17/2019,5,Yes!,0,0,"Marshmallow ice cream is a refreshing twist on the usual chocolate ice cream base. This is a new favorite, and I always grab a pint when I see one!",Positive,"Marshmallow ,Ice Cream,Chocolate ,Refreshing,Twist,Usual ,Favorite,Pint"
4_bj,Nic145,7/8/2019,5,The best flavor,0,0,I pray this becomes a permanent flavor.. When I tell you I searched EVERYWHERE for this when it was a limited edition flavor... PLEASE BRING IT BACK,Positive,"pray, permanent flavor, limited edition flavor, bring back"
4_bj,Cait67,7/22/2018,5,On Point,0,0,It's a tie with Americone dream for my favorite. The chocolate cookies are a good alternative for chocolate chunks and make it a little lighter.,Positive," Tie, Americone Dream, Chocolate Cookies, Chocolate Chunks, Lighter"
4_bj,GimmeMoreSmores,7/24/2019,5,Please bring it back,0,0,"Please bring it back, best flavor you guys have made, been to Vermont multiple times, and go to the local store regularly. Please bring it back.",Positive," bring back, best flavor , Vermont, local store , regularly"
4_bj,SpacePeanut,4/11/2020,2,More like Gimme Something else,0,0,I thought I was grabbing a personal favorite. The s’mores ice cream and ended up with this disappointment. I’ll pay more attention next time.,Negative,"keywords: s'mores ice cream, disappointment, pay more attention"
4_bj,Maddy,5/13/2018,5,Best Flavor I have ever had!,0,2,I tried this on our tour of the plant in vermont and now that its out I have been getting it as much as possible before It goes away forever.,Positive,"Tour ,Vermont ,Plant ,Try ,Getting,Away,Forever"
4_bj,anicolosi80,3/13/2019,5,Make this a regular!,0,0,"My favorite flavor ever. Please remove this from the "" limited batch"" category and make it a regular item please. It's so difficult to get!",Positive,"favorite, flavor, limited batch, regular, item, difficult"
4_bj,Iscreamyouscream,7/23/2018,5,Holy amazing!,0,0,"We bought this flavor once and now cannot stop buying it. We officially have “a problem”, haha. The marshmallow ice cream is incredible!",Positive,"buying, problem, marshmallow, ice cream, incredible"
4_bj,em1998,5/24/2018,5,wish it wasn't limited!,0,1,Excellent flavor. Tastes like a french vanilla based ice cream but even better with all the mix ins. I want this to be a regular flavor!,Positive," Excellent Flavor, French Vanilla, Ice Cream, Mix Ins, Regular Flavor"
4_bj,José108,9/9/2018,5,Please keep this all year-round,0,0,"This was the best S'mores ice cream I have ever had. It saddens me to see it as a ""limited batch"" flavor as if it will be gone one day.",Positive,"S'mores,Ice cream,limited batch flavor,best"
4_bj,kslrsa,8/30/2018,5,Best flavor out there! Please don't discontinue,0,0,I was heartbroken when B&Js discontinued Imagine Whirled Peace - this is the best thing that has come out since then. Please keep it!,Positive," B&Js, Imagine Whirled Peace, Best thing, Keep"
4_bj,Lennrw24,12/6/2018,5,Best Ice Cream Ever,0,0,This flavor is the best Ben and Jerry have ever come out with. It is a perfect combination of flavors! I hope they keep it around!,Positive," Ben and Jerry, Best flavor, Perfect combination, Flavors"
4_bj,Nichilaswbarker,1/8/2019,5,Great taste,0,0,I buy/bought this very frequently. Few times a week. So much better than the original. Needs to be available all the time.,Positive,"Buy ,Frequently ,Better ,Original ,Available"
4_bj,Alid94,9/29/2018,5,So amazing,0,0,Everytime I see this kind I buy as many as I can please please keep it And the best part is the cookie swirl it is heaven,Positive," Everytime, Buy, Cookie Swirl, Heaven"
4_bj,Wooferator,6/26/2018,5,MY ABSOLUTE FAVORITE ICE CREAM,0,1,"Never, ever get rid of this flavor. I didn't think anything would knock Phish Food off the top of my list. This one did.",Positive,"never, ever, flavor, Phish Food, top, list"
4_bj,kitybear,2/25/2020,1,Not S'mores,0,0,The old S'mores was the best flavor. Cookie chunks? Not like a s'mores. The ice cream taste is way off. Very unhappy.,Negative,"S'mores, Cookie chunks, Ice cream, Taste, Unhappy"
4_bj,CalvinB,8/16/2018,5,Just Wow. Feels like I'm sitting at a Camp fire,0,0,My new favorite ice cream in the world. Cant believe you guys figured out how to make a toasted marshmallow ice cream,Positive,"Ice cream,Toasted marshmallow,Favorite"
4_bj,Kohls,5/10/2018,5,A MUST KEEP FLAVOR,0,1,This is the BEST flavor I’ve ever had. It needs to stay as a permanent flavor it’s the best!!! You can’t put it down!,Positive," BEST, Permanent Flavor, Can't Put it Down"
4_bj,Loganb0930,3/22/2019,5,Bruh,0,0,You gotta bring this back! It is my favorite thing and my life hasn´t been the same since I´ve tasted it. Please.,Positive,"bring back, favorite, tasted, life"
4_bj,Mkcarsi11,5/29/2020,2,Doesn’t come close to the other S’mores,0,1,Disappointing. Doesn’t taste like s’mores. Their other S’mores offering with the chocolate ice cream is the BEST,Negative,"Review ,Disappointing ,S'mores ,Taste ,Chocolate Ice Cream ,BEST"
4_bj,ChocSizzurpMan,9/26/2018,5,Best Ice Cream I’ve Ever Had,0,0,This truly is euphoria in a bowl. I like to put chocolate syrup on mine. I wish this flavor was at more stores!,Positive," euphoria, bowl, chocolate syrup, flavor, stores"
4_bj,Kelc,7/21/2020,5,NEVER GET RID OF THIS,0,0,"this is by far my FAVORITE Ben and Jerry hands down, I buy every one I see!! A must try for s’mores lovers !!!",Positive," Ben and Jerry ,FAVORITE ,buy ,s'mores ,must try"
4_bj,LBLB,6/30/2018,5,The Best Flavor Ever!,0,1,My boyfriend and I bought every container from the store! (6 pints) (It didn’t last as long as we expected),Negative,"Boyfriend, store, bought, container, 6 pints, didn't last long"
4_bj,Ice cream Eater Expert,5/16/2018,5,Amazing!!!!!!!,0,1,Our whole family is crazy about this flavor! It is the best! Please don’t stop making it… Ever. Ever. EVER,Positive,"review, family, flavor, best, making, ever"
4_bj,Jeska62,5/18/2019,5,The best smores,0,0,This is the best flavor. The chocolate ice cream of the other smores is just too much. This one is perfect,Positive,"flavor, chocolate, ice cream, smores, perfect"
4_bj,KirstenARC,7/16/2018,5,Love it!,0,0,Not chocolate-heavy like the other S'mores flavor. Nice graham cracker flavor and texture. Well-balanced.,Positive," S'mores, Chocolate, Graham cracker, Flavor, Texture, Balanced"
4_bj,hmwang716,9/1/2018,5,Delicious!,0,0,Love this flavor! Please make it one of the regulars. It has the perfect balance and tastes so delicious!,Positive,"flavor, perfect balance, delicious"
